sec,EEG,alpha,beta,delta,theta
17.625,-8.25806,0.229795,-0.620227,-8.71105,-0.680179
17.63,-7.95898,-0.0437111,-0.244721,-8.71005,-0.533911
17.635,-7.70874,-0.313946,0.136517,-8.69518,-0.35821
17.64,-7.21436,-0.54364,0.523669,-8.66612,-0.159375
17.645,-6.53687,-0.70026,0.893615,-8.62261,0.0552603
17.65,-6.23169,-0.760499,1.15325,-8.56451,0.277518
17.655,-6.26831,-0.713612,1.16471,-8.49172,0.498628
17.66,-6.48193,-0.563176,0.831857,-8.40426,0.709698
17.665,-7.04956,-0.327205,0.187617,-8.30224,0.902041
17.67,-7.2876,-0.0362073,-0.585928,-8.18586,1.06756
17.675,-7.58667,0.270642,-1.22707,-8.05541,1.19892
17.68,-7.8064,0.550551,-1.51509,-7.91128,1.29
17.685,-7.33643,0.763068,-1.36931,-7.75395,1.33615
17.69,-6.27441,0.875817,-0.870524,-7.58397,1.33424
17.695,-5.70068,0.869224,-0.200874,-7.40202,1.28293
17.7,-5.34058,0.739564,0.453169,-7.20883,1.18277
17.705,-4.80957,0.499933,0.969174,-7.00523,1.03626
17.71,-4.98657,0.179021,1.29634,-6.79211,0.847704
17.715,-5.61523,-0.182297,1.41593,-6.57042,0.622956
17.72,-6.33545,-0.536281,1.29919,-6.3412,0.369475
17.725,-7.1106,-0.8348,0.90703,-6.10555,0.0960168
17.73,-8.19702,-1.03581,0.237357,-5.86459,-0.187703
17.735,-9.66187,-1.10929,-0.61619,-5.61952,-0.471417
17.74,-10.8459,-1.04171,-1.44429,-5.37154,-0.744649
17.745,-11.1023,-0.838174,-1.97319,-5.12189,-0.997153
17.75,-10.321,-0.522162,-1.97443,-4.87187,-1.21929
17.755,-8.91724,-0.132584,-1.37986,-4.62275,-1.40243
17.76,-7.55615,0.281163,-0.337387,-4.37581,-1.53913
17.765,-5.68848,0.66578,0.829994,-4.13234,-1.62354
17.77,-3.93066,0.97132,1.74588,-3.89361,-1.6516
17.775,-2.74658,1.15776,2.12867,-3.66085,-1.62128
17.78,-2.33154,1.20052,1.89518,-3.43529,-1.53258
17.785,-2.79541,1.09376,1.17424,-3.21809,-1.38768
17.79,-3.89404,0.851317,0.231358,-3.01039,-1.19084
17.795,-4.70581,0.504825,-0.650801,-2.81325,-0.948289
17.8,-5.3772,0.0994272,-1.27177,-2.62767,-0.668044
17.805,-5.67017,-0.312471,-1.54953,-2.45462,-0.359578
17.81,-5.57861,-0.678258,-1.49506,-2.29496,-0.0333978
17.815,-4.96826,-0.952159,-1.16198,-2.14946,0.299224
17.82,-3.87573,-1.10131,-0.614072,-2.01881,0.626602
17.825,-2.72217,-1.10993,0.0695564,-1.90359,0.937114
17.83,-1.41602,-0.981178,0.768357,-1.80429,1.21963
17.835,0.012207,-0.736224,1.31465,-1.72131,1.46392
17.84,1.20239,-0.410961,1.53609,-1.65491,1.66099
17.845,1.87378,-0.0507915,1.33351,-1.60528,1.80339
17.85,2.01416,0.29581,0.748333,-1.57248,1.88558
17.855,1.60522,0.583983,-0.0304406,-1.55645,1.90403
17.86,0.78125,0.77858,-0.73665,-1.55702,1.85747
17.865,0.341797,0.858721,-1.14266,-1.57393,1.74689
17.87,0.55542,0.820166,-1.15541,-1.60678,1.5754
17.875,0.512695,0.675116,-0.84033,-1.65508,1.34821
17.88,0.317383,0.449686,-0.365413,-1.71822,1.07256
17.885,0.012207,0.179711,0.0926554,-1.79552,0.757489
17.89,-0.0732422,-0.0946103,0.422129,-1.88617,0.413524
17.895,-0.183105,-0.334694,0.591925,-1.9893,0.0522672
17.9,-0.714111,-0.508903,0.618266,-2.10394,-0.314017
17.905,-1.15967,-0.596869,0.523565,-2.22904,-0.672852
17.91,-1.59302,-0.591773,0.325144,-2.3635,-1.01198
17.915,-2.33765,-0.500497,0.0564946,-2.50611,-1.31974
17.92,-2.70996,-0.34197,-0.211444,-2.65566,-1.58537
17.925,-2.88086,-0.143756,-0.382882,-2.81087,-1.79943
17.93,-3.2959,0.0624527,-0.386774,-2.97043,-1.95431
17.935,-3.61328,0.245659,-0.229651,-3.133,-2.04432
17.94,-3.54004,0.38004,-0.00663113,-3.29723,-2.06589
17.945,-3.52173,0.448415,0.14979,-3.46176,-2.01781
17.95,-3.74146,0.444283,0.154774,-3.62525,-1.90108
17.955,-4.10767,0.372214,0.0295709,-3.78636,-1.71908
17.96,-4.8584,0.246346,-0.113093,-3.94376,-1.4774
17.965,-4.82178,0.0877534,-0.150823,-4.0962,-1.18365
17.97,-4.58984,-0.0790216,-0.0439581,-4.24245,-0.847204
17.975,-4.71802,-0.229807,0.132281,-4.38137,-0.478968
17.98,-4.78516,-0.344331,0.244203,-4.51185,-0.0910733
17.985,-4.58374,-0.4089,0.202308,-4.63287,0.303675
17.99,-4.49219,-0.41773,0.034316,-4.74348,0.692165
17.995,-4.58374,-0.373039,-0.129138,-4.84284,1.06153
18,-4.67529,-0.284052,-0.152871,-4.93019,1.39952
18.005,-4.54102,-0.165072,-0.00816246,-5.00488,1.6948
18.01,-4.07104,-0.0328358,0.189806,-5.06636,1.93737
18.015,-3.6438,0.0960861,0.254614,-5.11421,2.11892
18.02,-3.59497,0.207504,0.0693391,-5.14812,2.23321
18.025,-4.3396,0.291201,-0.304215,-5.16793,2.27629
18.03,-4.88892,0.341769,-0.634272,-5.1736,2.24648
18.035,-5.00488,0.358389,-0.655146,-5.1652,2.14454
18.04,-4.54712,0.34395,-0.248321,-5.14296,1.97363
18.045,-4.01001,0.303645,0.448865,-5.1072,1.73922
18.05,-3.79639,0.243588,1.08769,-5.05839,1.44883
18.055,-4.09546,0.169786,1.29244,-4.99713,1.11173
18.06,-4.97437,0.0872372,0.879643,-4.92413,0.738637
18.065,-6.2439,-0.00030845,-0.0191196,-4.84021,0.341611
18.07,-7.53784,-0.0901306,-1.00567,-4.7463,-0.0665538
18.075,-8.36182,-0.179756,-1.6127,-4.64344,-0.472764
18.08,-8.61816,-0.266124,-1.54073,-4.53277,-0.863959
18.085,-8.25195,-0.344792,-0.807474,-4.41552,-1.22762
18.09,-7.40967,-0.409358,0.266213,-4.29301,-1.55223
18.095,-6.37207,-0.45169,1.21837,-4.16662,-1.82764
18.1,-6.03638,-0.46291,1.66256,-4.03779,-2.04528
18.105,-6.073,-0.43481,1.4518,-3.90804,-2.19843
18.11,-6.44531,-0.361711,0.719434,-3.7789,-2.28253
18.115,-7.09229,-0.24225,-0.206738,-3.65196,-2.29527
18.12,-7.68433,-0.0808607,-0.960146,-3.52881,-2.2367
18.125,-7.4585,0.111532,-1.28456,-3.41106,-2.10917
18.13,-6.39038,0.317733,-1.1171,-3.30031,-1.9173
18.135,-5.15137,0.515643,-0.585588,-3.19814,-1.66782
18.14,-3.89404,0.680709,0.0664968,-3.1061,-1.36919
18.145,-2.61841,0.789038,0.586842,-3.0257,-1.03139
18.15,-1.77002,0.820923,0.809737,-2.9584,-0.665582
18.155,-1.27563,0.764103,0.707015,-2.90559,-0.283753
18.16,-0.933838,0.616379,0.379835,-2.86859,0.101739
18.165,-0.622559,0.386885,-0.00071437,-2.84864,0.478694
18.17,-0.579834,0.0958424,-0.275861,-2.84686,0.83545
18.175,-1.01929,-0.226948,-0.365352,-2.86428,1.16104
18.18,-1.0498,-0.545552,-0.287262,-2.90181,1.44562
18.185,-0.494385,-0.822286,-0.125483,-2.96024,1.6809
18.19,-0.012207,-1.02236,0.0294428,-3.04025,1.86046
18.195,-0.183105,-1.11853,0.129449,-3.14234,1.97988
18.2,-0.842285,-1.095,0.177449,-3.26691,2.03676
18.205,-0.756836,-0.950031,0.19578,-3.41419,2.03077
18.21,-0.317383,-0.696481,0.18643,-3.58427,1.96355
18.215,-0.323486,-0.360697,0.1202,-3.77711,1.83868
18.22,-0.793457,0.0206456,-0.0339435,-3.99247,1.6617
18.225,-1.24512,0.404918,-0.259977,-4.22999,1.43981
18.23,-1.44653,0.748851,-0.469684,-4.48913,1.18152
18.235,-1.53198,1.01388,-0.533875,-4.76922,0.896331
18.24,-2.0752,1.17089,-0.358106,-5.06942,0.594343
18.245,-2.70996,1.20364,0.0408472,-5.38879,0.28596
18.25,-2.97852,1.11068,0.515918,-5.72621,-0.0184918
18.255,-3.68652,0.905011,0.851844,-6.08043,-0.309157
18.26,-4.74243,0.612042,0.879415,-6.45006,-0.576935
18.265,-6.25,0.266005,0.570667,-6.83362,-0.813839
18.27,-8.3313,-0.094427,0.0553845,-7.22948,-1.0133
18.275,-10.0647,-0.431116,-0.450817,-7.63596,-1.17032
18.28,-11.322,-0.71095,-0.761831,-8.05126,-1.2816
18.285,-12.1948,-0.90935,-0.805993,-8.47352,-1.34543
18.29,-12.5427,-1.01243,-0.633775,-8.90081,-1.36194
18.295,-12.6648,-1.01764,-0.355465,-9.33111,-1.33293
18.3,-12.8296,-0.932909,-0.0637168,-9.76238,-1.26159
18.305,-12.8784,-0.774533,0.205249,-10.1926,-1.15259
18.31,-12.4939,-0.564133,0.44978,-10.6196,-1.01176
18.315,-12.1216,-0.325314,0.653172,-11.0413,-0.84589
18.32,-12.1033,-0.0807994,0.756022,-11.4556,-0.662384
18.325,-12.3596,0.149954,0.68051,-11.8606,-0.469039
18.33,-12.7075,0.352254,0.392808,-12.2542,-0.27365
18.335,-13.2141,0.516464,-0.0468695,-12.6344,-0.0836936
18.34,-14.0198,0.637608,-0.491418,-12.9992,0.0939357
18.345,-14.6484,0.714286,-0.775338,-13.347,0.253182
18.35,-14.8682,0.747194,-0.801448,-13.6759,0.389024
18.355,-15.1306,0.737974,-0.58767,-13.9843,0.49751
18.36,-14.9963,0.688276,-0.24433,-14.2706,0.575937
18.365,-14.7583,0.599423,0.0973575,-14.5334,0.623008
18.37,-14.9353,0.472887,0.353952,-14.7715,0.638846
18.375,-15.1733,0.311174,0.507777,-14.9836,0.62486
18.38,-15.4053,0.11919,0.573551,-15.1688,0.583593
18.385,-15.5579,-0.0948249,0.550534,-15.3261,0.518672
18.39,-15.8997,-0.318449,0.408393,-15.4548,0.434705
18.395,-16.3147,-0.535123,0.123155,-15.5545,0.336929
18.4,-17.2485,-0.725418,-0.265033,-15.6245,0.23101
18.405,-17.926,-0.868845,-0.626184,-15.6648,0.122828
18.41,-18.219,-0.946358,-0.785299,-15.6752,0.0180828
18.415,-17.865,-0.943396,-0.621079,-15.6558,-0.0778573
18.42,-17.2668,-0.852474,-0.157058,-15.6068,-0.160164
18.425,-16.5222,-0.675382,0.420357,-15.5287,-0.224735
18.43,-15.6616,-0.424146,0.841208,-15.422,-0.268372
18.435,-15.1978,-0.120664,0.890651,-15.2874,-0.288893
18.44,-14.7034,0.205249,0.526907,-15.1258,-0.285273
18.445,-14.3005,0.51913,-0.0921793,-14.938,-0.257624
18.45,-13.9343,0.786113,-0.689203,-14.7253,-0.207203
18.455,-13.6536,0.975376,-1.0041,-14.4888,-0.136427
18.46,-13.0676,1.06423,-0.913347,-14.2299,-0.0486103
18.465,-11.8774,1.04161,-0.47166,-13.95,0.0521637
18.47,-10.4797,0.909912,0.133266,-13.6507,0.161088
18.475,-9.74731,0.684813,0.674758,-13.3335,0.272843
18.48,-9.5459,0.393543,0.977637,-13.0001,0.381942
18.485,-9.73511,0.071218,0.967325,-12.6523,0.482915
18.49,-9.93652,-0.243832,0.672509,-12.2918,0.570575
18.495,-10.1807,-0.515078,0.199107,-11.9205,0.640202
18.5,-10.8154,-0.712717,-0.306703,-11.5402,0.687739
18.505,-11.1328,-0.817644,-0.698985,-11.1528,0.710001
18.51,-11.1084,-0.823819,-0.871819,-10.76,0.7048
18.515,-10.4187,-0.738474,-0.793574,-10.3638,0.671013
18.52,-9.77783,-0.580594,-0.518589,-9.96588,0.608661
18.525,-8.98438,-0.377645,-0.160936,-9.56808,0.518868
18.53,-7.92236,-0.161098,0.15845,-9.1721,0.403837
18.535,-7.21436,0.0384963,0.366972,-8.77958,0.26672
18.54,-6.5918,0.195966,0.46477,-8.39211,0.111598
18.545,-6.2561,0.295248,0.500345,-8.01121,-0.0566003
18.55,-6.25,0.331442,0.518017,-7.6383,-0.232352
18.555,-6.45752,0.310676,0.515046,-7.27471,-0.409728
18.56,-6.54907,0.248354,0.44161,-6.92166,-0.582597
18.565,-6.82373,0.165917,0.243521,-6.58025,-0.744786
18.57,-6.84204,0.0866047,-0.0825944,-6.25147,-0.890363
18.575,-7.31201,0.0309637,-0.464188,-5.93621,-1.01392
18.58,-8.22754,0.0129323,-0.776989,-5.63523,-1.11071
18.585,-8.44116,0.0369221,-0.902838,-5.34918,-1.17671
18.59,-7.69653,0.0972215,-0.785482,-5.07858,-1.20877
18.595,-6.45142,0.179172,-0.452682,-4.82382,-1.2048
18.6,-5.5481,0.261729,0.00131155,-4.58517,-1.16381
18.605,-5.10864,0.321465,0.45333,-4.36278,-1.08607
18.61,-4.65698,0.337281,0.787722,-4.15668,-0.973123
18.615,-4.22363,0.294722,0.921163,-3.96679,-0.827689
18.62,-4.05273,0.18927,0.821101,-3.7929,-0.653476
18.625,-4.07104,0.0281043,0.51929,-3.63472,-0.455053
18.63,-4.5105,-0.170157,0.111537,-3.49183,-0.237792
18.635,-5.00488,-0.377821,-0.26881,-3.36374,-0.00772752
18.64,-5.50537,-0.562341,-0.504238,-3.24985,0.228628
18.645,-5.65796,-0.691397,-0.550963,-3.14952,0.464563
18.65,-5.48096,-0.738686,-0.458825,-3.06201,0.693333
18.655,-4.87061,-0.688743,-0.332859,-2.98652,0.908226
18.66,-3.88794,-0.540253,-0.256272,-2.92221,1.10272
18.665,-3.25317,-0.307198,-0.229073,-2.86818,1.27073
18.67,-2.70996,-0.0176211,-0.171204,-2.82349,1.40695
18.675,-2.04468,0.289986,0.00454362,-2.78721,1.50707
18.68,-1.16577,0.572007,0.303358,-2.75836,1.56779
18.685,-0.219727,0.786158,0.615261,-2.73599,1.58698
18.69,0.634766,0.898076,0.773608,-2.71914,1.56353
18.695,0.720215,0.887096,0.667849,-2.70684,1.49737
18.7,-0.109863,0.749961,0.328064,-2.69817,1.38965
18.705,-1.08032,0.502027,-0.0845896,-2.69222,1.24279
18.71,-1.76392,0.175752,-0.382725,-2.68814,1.06029
18.715,-2.64282,-0.183547,-0.474702,-2.68508,0.846635
18.72,-3.10059,-0.523842,-0.411754,-2.68229,0.60714
18.725,-3.10059,-0.794112,-0.325227,-2.67906,0.347882
18.73,-3.19824,-0.952074,-0.304761,-2.67474,0.0755287
18.735,-3.75366,-0.970694,-0.318764,-2.66874,-0.202847
18.74,-4.1748,-0.84284,-0.243833,-2.66056,-0.47988
18.745,-3.78418,-0.582967,0.0163084,-2.64978,-0.748081
18.75,-2.63062,-0.225409,0.417132,-2.63604,-1.00005
18.755,-1.67847,0.180135,0.766755,-2.61906,-1.22876
18.76,-1.48315,0.575323,0.842682,-2.59866,-1.42773
18.765,-1.67847,0.901475,0.551785,-2.57471,-1.59124
18.77,-2.46582,1.10813,0.014656,-2.5472,-1.71449
18.775,-3.13721,1.16048,-0.496222,-2.51617,-1.79368
18.78,-3.10669,1.04477,-0.724428,-2.48176,-1.82613
18.785,-3.32642,0.770797,-0.588503,-2.44416,-1.81033
18.79,-3.35083,0.371182,-0.220215,-2.40368,-1.746
18.795,-3.20435,-0.10288,0.137372,-2.36064,-1.63421
18.8,-3.60107,-0.588539,0.295463,-2.31543,-1.47729
18.805,-3.9856,-1.01968,0.229306,-2.26851,-1.27874
18.81,-4.08936,-1.33587,0.0623279,-2.22036,-1.04326
18.815,-3.76587,-1.49061,-0.0462045,-2.17153,-0.776536
18.82,-3.4668,-1.45805,-0.0212148,-2.1226,-0.485238
18.825,-2.66113,-1.23673,0.0876952,-2.07419,-0.176717
18.83,-1.84326,-0.849894,0.165243,-2.02692,0.141083
18.835,-1.16577,-0.342556,0.129862,-1.98142,0.459806
18.84,-0.683594,0.224211,-0.00584961,-1.93832,0.770949
18.845,-0.244141,0.781154,-0.152001,-1.89827,1.06612
18.85,0.488281,1.25979,-0.213893,-1.86188,1.3372
18.855,1.28174,1.60105,-0.159673,-1.82977,1.57667
18.86,1.44043,1.76282,-0.0328025,-1.80249,1.7778
18.865,1.31836,1.72498,0.0897159,-1.78061,1.93488
18.87,0.958252,1.49158,0.152003,-1.76463,2.04336
18.875,0.55542,1.09006,0.146417,-1.755,2.09989
18.88,-0.152588,0.567293,0.100511,-1.75214,2.10253
18.885,-0.750732,-0.0166781,0.0462496,-1.7564,2.05081
18.89,-1.37329,-0.596034,-0.000174378,-1.76805,1.94567
18.895,-2.0874,-1.10732,-0.036656,-1.78731,1.7894
18.9,-3.1311,-1.49666,-0.0627574,-1.8143,1.58568
18.905,-3.55225,-1.7256,-0.0751026,-1.8491,1.33954
18.91,-3.6438,-1.7749,-0.0725845,-1.89169,1.0572
18.915,-3.74756,-1.64559,-0.0631429,-1.94196,0.74588
18.92,-3.75366,-1.35771,-0.0586757,-1.99977,0.413665
18.925,-3.62549,-0.947089,-0.0608579,-2.06487,0.0693105
18.93,-3.44849,-0.460392,-0.0525663,-2.13692,-0.278046
18.935,-3.40576,0.0509553,-0.00794721,-2.21551,-0.619127
18.94,-3.07007,0.536527,0.0824307,-2.30014,-0.944779
18.945,-2.70386,0.952083,0.192567,-2.39027,-1.24631
18.95,-2.7832,1.26354,0.267441,-2.48527,-1.5157
18.955,-2.9541,1.44952,0.25643,-2.58446,-1.74588
18.96,-2.7832,1.50207,0.149463,-2.68711,-1.93084
18.965,-3.20435,1.42603,-0.0133694,-2.79242,-2.06585
18.97,-3.9917,1.23703,-0.167935,-2.89955,-2.1476
18.975,-4.64478,0.958812,-0.267077,-3.00761,-2.17421
18.98,-5.04761,0.61989,-0.302841,-3.11567,-2.14528
18.985,-4.90723,0.250598,-0.293189,-3.2228,-2.06197
18.99,-4.95605,-0.11946,-0.249405,-3.32807,-1.92694
18.995,-5.06592,-0.463566,-0.155451,-3.43052,-1.74417
19,-5.45044,-0.759456,0.0146042,-3.52919,-1.51888
19.005,-5.7312,-0.990063,0.253296,-3.62314,-1.25738
19.01,-4.91333,-1.14366,0.48936,-3.71142,-0.966835
19.015,-4.09546,-1.21388,0.606258,-3.79313,-0.655195
19.02,-3.93677,-1.19919,0.509094,-3.8674,-0.330931
19.025,-4.03442,-1.10277,0.197104,-3.93338,-0.00254946
19.03,-4.29077,-0.931989,-0.215173,-3.99031,0.321526
19.035,-4.14429,-0.698209,-0.550307,-4.03745,0.633126
19.04,-3.50342,-0.416405,-0.664334,-4.07416,0.924559
19.045,-2.41089,-0.104743,-0.525877,-4.09985,1.18885
19.05,-1.29395,0.216089,-0.226329,-4.11401,1.41991
19.055,-0.439453,0.523853,0.0852145,-4.1162,1.61269
19.06,-0.305176,0.795976,0.291832,-4.10608,1.7633
19.065,-0.00610352,1.01119,0.362953,-4.08342,1.8692
19.07,0.88501,1.15134,0.341932,-4.04807,1.92898
19.075,0.958252,1.20331,0.28483,-3.99997,1.94237
19.08,0.488281,1.1605,0.207297,-3.93918,1.9104
19.085,0.20752,1.02393,0.0834322,-3.86586,1.83524
19.09,-0.683594,0.802726,-0.106477,-3.78027,1.72005
19.095,-1.55029,0.513979,-0.323933,-3.68276,1.56892
19.1,-2.21558,0.181394,-0.466045,-3.57381,1.38666
19.105,-2.771,-0.166691,-0.424025,-3.45396,1.17862
19.11,-3.40576,-0.499943,-0.167986,-3.32386,0.950574
19.115,-3.67432,-0.788857,0.206372,-3.18426,0.708455
19.12,-3.80249,-1.00763,0.511908,-3.03597,0.458323
19.125,-4.30908,-1.13701,0.574304,-2.87991,0.206147
19.13,-4.72412,-1.1662,0.342609,-2.71706,-0.0424737
19.135,-5.32837,-1.09414,-0.0693907,-2.54849,-0.282373
19.14,-5.65186,-0.929585,-0.442315,-2.37529,-0.508784
19.145,-5.45654,-0.690068,-0.578951,-2.19862,-0.717466
19.15,-4.88892,-0.399911,-0.419292,-2.01968,-0.904836
19.155,-4.48608,-0.0875461,-0.0710437,-1.8397,-1.068
19.16,-4.21753,0.217341,0.263252,-1.65994,-1.20473
19.165,-3.55225,0.487013,0.413737,-1.48166,-1.3134
19.17,-3.01514,0.698475,0.341216,-1.30616,-1.39306
19.175,-2.70996,0.835681,0.145023,-1.1347,-1.44333
19.18,-2.86255,0.890878,-0.0188397,-0.96853,-1.46444
19.185,-3.13721,0.864946,-0.0509532,-0.808868,-1.45715
19.19,-2.97852,0.766686,0.0261436,-0.656911,-1.42265
19.195,-2.18506,0.611472,0.0936642,-0.513806,-1.36249
19.2,-1.75781,0.419147,0.0327444,-0.380638,-1.27855
19.205,-2.09961,0.21152,-0.178042,-0.258426,-1.17291
19.21,-2.35596,0.00983096,-0.432281,-0.148114,-1.04782
19.215,-2.27051,-0.167481,-0.55542,-0.0505518,-0.905717
19.22,-1.94092,-0.306759,-0.417777,0.0334846,-0.749212
19.225,-1.17798,-0.400314,-0.0273115,0.103305,-0.581095
19.23,-0.195313,-0.44663,0.458861,0.158327,-0.404284
19.235,0.378418,-0.449814,0.81381,0.198077,-0.22187
19.24,0.372314,-0.41836,0.862426,0.222197,-0.0369152
19.245,0.250244,-0.363579,0.573221,0.230435,0.147505
19.25,0.292969,-0.297676,0.0708338,0.222662,0.328343
19.255,-0.0305176,-0.231982,-0.433964,0.198882,0.502529
19.26,-0.00610352,-0.175283,-0.750549,0.159222,0.667022
19.265,0.372314,-0.132757,-0.791816,0.103935,0.818848
19.27,0.860596,-0.105331,-0.594155,0.0334025,0.955187
19.275,1.40381,-0.08987,-0.274577,-0.051874,1.07325
19.28,1.84937,-0.0800573,0.0421145,-0.151278,1.17048
19.285,2.04468,-0.0676825,0.282889,-0.264084,1.24467
19.29,2.55737,-0.0443814,0.438385,-0.389446,1.29394
19.295,3.17993,-0.00337908,0.531898,-0.526406,1.31682
19.3,3.41797,0.0589417,0.574119,-0.67389,1.31239
19.305,2.79541,0.142045,0.538059,-0.830731,1.28029
19.31,2.24609,0.240803,0.374024,-0.995686,1.22078
19.315,1.94702,0.345888,0.0569399,-1.16744,1.13477
19.32,1.67847,0.444691,-0.366958,-1.34459,1.02385
19.325,1.37939,0.522634,-0.770059,-1.52571,0.890322
19.33,0.628662,0.565187,-0.986262,-1.70931,0.737015
19.335,-0.0427246,0.560141,-0.892276,-1.89385,0.567288
19.34,-0.20752,0.499494,-0.481657,-2.07775,0.385131
19.345,-0.238037,0.381139,0.114123,-2.25944,0.195065
19.35,0.140381,0.20985,0.674474,-2.43732,0.00194381
19.355,0.0976563,-0.00252384,0.990693,-2.60982,-0.189294
19.36,-1.0437,-0.238028,0.964861,-2.77538,-0.373656
19.365,-2.50854,-0.474222,0.647482,-2.93246,-0.546158
19.37,-3.71094,-0.686417,0.196925,-3.07959,-0.702055
19.375,-4.79736,-0.85041,-0.213859,-3.2153,-0.837086
19.38,-5.57251,-0.945281,-0.483074,-3.33821,-0.947583
19.385,-6.01196,-0.956078,-0.607377,-3.44703,-1.03058
19.39,-6.35986,-0.875881,-0.639206,-3.5405,-1.08386
19.395,-6.79321,-0.707126,-0.613739,-3.61751,-1.10613
19.4,-7.1228,-0.461837,-0.506701,-3.67702,-1.09705
19.405,-6.62231,-0.160661,-0.257989,-3.7181,-1.05719
19.41,-5.5542,0.168875,0.153118,-3.73996,-0.988121
19.415,-4.62036,0.49519,0.640712,-3.7419,-0.892362
19.42,-4.05884,0.786005,1.01446,-3.72338,-0.773244
19.425,-4.14429,1.01154,1.0675,-3.68396,-0.634886
19.43,-4.13208,1.14792,0.703635,-3.62336,-0.48207
19.435,-4.52881,1.17973,0.0227411,-3.54142,-0.320007
19.44,-5.07202,1.10183,-0.699123,-3.43815,-0.154172
19.445,-5.23682,0.919926,-1.13812,-3.31369,0.00992727
19.45,-5.2002,0.650172,-1.09243,-3.16833,0.166893
19.455,-5.09033,0.317538,-0.594553,-3.00249,0.311634
19.46,-4.79126,-0.0467847,0.102907,-2.81675,0.43952
19.465,-3.95508,-0.408567,0.66295,-2.61183,0.546618
19.47,-3.35083,-0.733992,0.843762,-2.38861,0.629944
19.475,-3.39966,-0.992955,0.617562,-2.14805,0.687428
19.48,-3.77197,-1.16194,0.165053,-1.89126,0.717986
19.485,-4.12598,-1.22636,-0.243811,-1.61946,0.721569
19.49,-3.90625,-1.18161,-0.406772,-1.334,0.699205
19.495,-2.82593,-1.0333,-0.290748,-1.03632,0.652848
19.5,-1.82495,-0.796491,-0.0266692,-0.727948,0.585311
19.505,-0.939941,-0.493873,0.188755,-0.410505,0.500243
19.51,-0.43335,-0.153378,0.217162,-0.0857029,0.401841
19.515,0.0732422,0.194499,0.0544225,0.244686,0.294769
19.52,0.738525,0.519616,-0.180604,0.578832,0.184019
19.525,1.10474,0.794734,-0.327472,0.914863,0.0746416
19.53,1.5686,0.997957,-0.282996,1.25088,-0.0284878
19.535,2.62451,1.11432,-0.0586213,1.58495,-0.120874
19.54,3.66821,1.13676,0.230911,1.91516,-0.198536
19.545,3.85742,1.06623,0.433235,2.23955,-0.25818
19.55,4.00391,0.911176,0.438977,2.55622,-0.297331
19.555,4.05884,0.686631,0.235489,2.86327,-0.31459
19.56,4.1626,0.41255,-0.090073,3.15887,-0.30958
19.565,4.24194,0.111938,-0.391821,3.44121,-0.282981
19.57,4.49219,-0.190999,-0.530955,3.70857,-0.236432
19.575,4.50439,-0.472859,-0.436315,3.95928,-0.172501
19.58,4.66309,-0.712772,-0.138064,4.19176,-0.0945851
19.585,5.27344,-0.893628,0.239774,4.4045,-0.00670154
19.59,6.21338,-1.00318,0.528251,4.59613,0.0866963
19.595,7.00684,-1.03476,0.587188,4.76536,0.180912
19.6,6.92139,-0.987648,0.374945,4.91102,0.271207
19.605,6.40869,-0.867052,-0.0215803,5.03206,0.352997
19.61,6.46973,-0.683265,-0.417256,5.12758,0.42198
19.615,6.80542,-0.450907,-0.613769,5.19679,0.4743
19.62,7.25708,-0.187818,-0.502419,5.23903,0.506865
19.625,8.06274,0.0861987,-0.129379,5.25379,0.517533
19.63,8.56323,0.350635,0.317269,5.24072,0.505107
19.635,8.75854,0.58598,0.600511,5.19961,0.469394
19.64,8.45947,0.775154,0.563268,5.1304,0.41119
19.645,7.93457,0.904694,0.220797,5.03319,0.332332
19.65,7.34863,0.965717,-0.241068,4.9082,0.23562
19.655,6.604,0.954397,-0.565547,4.75582,0.12465
19.66,5.78003,0.872179,-0.56953,4.57656,0.00372384
19.665,5.18188,0.725716,-0.249418,4.37106,-0.122415
19.67,4.6875,0.526495,0.214836,4.14012,-0.248735
19.675,4.27246,0.289905,0.561323,3.88465,-0.370077
19.68,3.48511,0.0339744,0.59664,3.60568,-0.4814
19.685,2.16064,-0.222158,0.305305,3.30436,-0.577862
19.69,0.671387,-0.459646,-0.145111,2.98195,-0.655203
19.695,-0.500488,-0.661129,-0.502288,2.63982,-0.70986
19.7,-1.13525,-0.812287,-0.572054,2.27945,-0.739102
19.705,-1.70288,-0.902903,-0.321109,1.90237,-0.741139
19.71,-1.92261,-0.927281,0.110932,1.51019,-0.715332
19.715,-1.81274,-0.884669,0.49148,1.1046,-0.662192
19.72,-1.66016,-0.77921,0.617271,0.687325,-0.583353
19.725,-1.98975,-0.619408,0.413733,0.260143,-0.481404
19.73,-2.80762,-0.417502,-0.0314275,-0.175126,-0.359796
19.735,-3.55225,-0.188442,-0.509419,-0.616643,-0.222907
19.74,-4.12598,0.0513432,-0.782362,-1.06256,-0.0758851
19.745,-3.80249,0.285087,-0.68892,-1.51103,0.0757153
19.75,-2.67334,0.496728,-0.224845,-1.96021,0.226228
19.755,-2.2522,0.672046,0.435274,-2.40827,0.370007
19.76,-2.55737,0.799453,0.994396,-2.8534,0.50165
19.765,-3.07007,0.870599,1.1591,-3.29384,0.616174
19.77,-3.41797,0.881089,0.789599,-3.72786,0.709199
